actual_RUL,rf_predicted_RUL,xgb_predicted_RUL,avg_sensor_value,sensor_11,sensor_9,sensor_4,sensor_7,op_set_1,op_set_2,op_set_3,sensor_health_index
18,18.11,15.037111,1521.2305277777778,47.91,9077.42,1437.07,551.37,0.0009,-0.0005,100.0,3520.7999999999997
127,131.36,129.47844,1517.9963277777777,47.35,9063.3,1405.78,553.98,-0.0023,-0.0005,100.0,3505.476666666667
37,29.84,34.13838,1517.6017166666666,47.81,9041.7,1429.08,552.28,0.0011,0.0002,100.0,3506.1966666666667
32,23.4,28.886992,1527.1711722222224,47.62,9142.45,1414.11,554.05,0.0004,0.0002,100.0,3534.7266666666674
86,139.29,134.87263,1518.7693,47.48,9064.98,1405.94,553.56,-0.0005,0.0001,100.0,3506.133333333333
61,93.39,66.163666,1517.1024722222223,47.65,9054.98,1402.95,552.05,0.0023,-0.0005,100.0,3501.86
117,105.06,111.55975,1518.8748333333333,47.49,9068.07,1409.65,552.97,-9.999999999999999e-05,-0.0004,100.0,3508.403333333333
203,168.22,172.6814,1517.201788888889,47.36,9058.68,1392.46,553.86,0.0021,0.0004,100.0,3499.5
82,120.97,103.6828,1518.1664888888888,47.79,9055.69,1412.8,553.35,-0.0033,-0.0002,100.0,3505.4266666666667
36,82.11,90.352394,1519.0508333333335,47.69,9055.0,1425.96,553.18,-0.00030000000000000003,0.0004,100.0,3509.5499999999997
160,137.53,134.84012,1518.177777777778,47.33,9065.83,1404.96,553.6,-0.0002,-0.0005,100.0,3506.0400000000004
124,133.67,150.80782,1516.7414111111111,47.56,9048.34,1409.66,554.01,-0.0012000000000000001,-0.0004,100.0,3501.853333333333
120,124.92,113.40846,1519.252661111111,47.36,9063.72,1415.59,554.52,-0.0041,0.0001,100.0,3508.89
226,158.84,168.73637,1517.5670499999999,47.19,9062.32,1399.94,554.02,-0.0002,-0.0002,100.0,3503.15
22,26.59,20.895905,1522.3832444444447,47.98,9096.81,1416.97,552.07,0.0005,-0.0005,100.0,3520.586666666666
67,67.51,69.871735,1520.634627777778,47.32,9085.86,1406.56,553.14,0.0012,-0.0002,100.0,3513.2466666666664
128,178.82,167.17735,1516.7649277777778,47.17,9059.5,1391.91,554.41,-0.0054,-0.0001,100.0,3499.5266666666666
28,86.05,85.06227,1519.0564277777776,47.74,9060.99,1413.42,553.25,0.0033,0.0003,100.0,3507.383333333333
180,141.5,124.46326,1516.6026222222222,47.59,9043.78,1407.04,553.28,-0.0029,0.0003,100.0,3499.47
49,125.67,115.31311,1517.8269111111113,47.58,9052.69,1415.75,553.42,0.0004,-0.0001,100.0,3505.34
232,121.25,130.4676,1517.5539888888889,47.55,9061.41,1406.04,553.73,-0.0027,0.0001,100.0,3505.0
147,189.82,183.24013,1518.2277666666666,47.15,9071.66,1393.89,554.81,0.0027,0.0004,100.0,3504.233333333333
183,174.36,153.73622,1515.5832111111113,47.38,9037.75,1400.7,553.19,0.0048,-0.0002999999999999999,100.0,3495.2766666666666
55,60.39,67.395226,1517.1066388888887,48.03,9044.91,1412.61,553.35,0.0024,0.0002,100.0,3501.8500000000004
133,150.27,142.83145,1517.3121333333333,47.52,9057.79,1398.32,553.56,0.0005,-0.0005,100.0,3501.2100000000005
39,35.39,33.494072,1523.4632,47.79,9103.68,1421.33,552.07,0.0,-0.0005,100.0,3524.266666666667
197,141.33,157.10315,1517.476577777778,47.33,9057.17,1400.43,552.9,-0.0005,-0.0002,100.0,3501.6433333333334
5,14.78,15.366499,1518.7776888888889,47.9,9049.74,1430.94,551.08,-9.999999999999999e-05,0.0003,100.0,3509.5266666666666
92,106.26,124.256905,1517.8706333333334,47.49,9059.6,1406.05,553.76,-0.0012000000000000001,0.0002,100.0,3504.3799999999997
18,28.54,24.750578,1522.4904222222222,47.94,9094.9,1417.23,552.88,-0.0009,-0.0002,100.0,3520.023333333333
97,88.98,97.07331,1518.2567333333332,47.59,9066.73,1405.28,552.47,-0.0014,0.0001,100.0,3506.5333333333333
69,104.78,103.420135,1518.6082500000002,47.39,9072.54,1405.5,553.75,0.0035,0.0,100.0,3508.476666666667
10,6.18,5.8640757,1521.2690611111111,48.24,9075.68,1425.65,551.2,0.0014,-0.0002,100.0,3516.523333333333
67,50.56,48.386387,1520.2401555555555,47.83,9081.76,1415.32,552.71,0.0005999999999999998,-0.0004,100.0,3514.97
65,56.41,47.223316,1520.5650833333336,47.48,9081.13,1413.81,553.03,0.0029000000000000002,-0.0002999999999999999,100.0,3514.1399999999994
166,126.92,137.21136,1518.2289833333334,47.39,9065.83,1403.35,553.73,0.0004,0.0,100.0,3505.523333333333
174,122.65,123.052864,1518.1053944444443,47.46,9053.66,1412.44,553.26,-0.0031000000000000003,0.0,100.0,3504.52
65,124.36,116.7807,1517.8458166666667,47.75,9053.35,1410.13,553.38,-0.0002,-0.0004,100.0,3503.7433333333333
87,140.15,139.62868,1518.4074777777778,47.37,9062.49,1408.29,553.55,-0.0014,0.0,100.0,3506.0499999999997
121,163.23,158.47287,1518.5230555555559,47.12,9066.42,1403.56,554.06,0.0028,0.0004,100.0,3505.7000000000003
140,136.22,143.41367,1516.65715,47.47,9046.0,1405.83,553.24,0.0022000000000000006,0.0001,100.0,3499.7666666666664
15,23.39,19.62664,1519.0736499999998,47.89,9056.11,1423.6,552.1,0.0003,-0.0002,100.0,3509.2000000000003
154,165.74,163.39775,1517.0302722222223,47.42,9051.0,1397.29,554.14,0.0004,-0.0004,100.0,3498.57
18,19.35,16.9339,1521.75975,48.12,9092.25,1416.56,552.24,0.0028,0.0001,100.0,3518.976666666667
36,33.3,30.213413,1522.0708888888887,47.78,9093.74,1410.34,552.08,0.0029000000000000002,-0.0004,100.0,3517.286666666667
161,145.14,153.85513,1517.1784055555554,47.29,9056.79,1405.53,553.78,0.0012,0.0,100.0,3503.2033333333343
94,162.4,163.91333,1516.9352166666665,47.3,9053.21,1395.47,554.43,0.0007,-0.0002999999999999999,100.0,3498.6599999999994
15,17.29,16.812517,1522.3820555555556,47.87,9090.04,1422.52,551.31,0.0017,-0.0001,100.0,3520.143333333334
122,157.74,162.22693,1517.1418166666667,47.31,9060.95,1397.17,554.17,-0.0028,0.0004,100.0,3501.81
178,200.13,201.90425,1515.7305833333332,47.16,9048.6,1399.42,554.22,-0.00030000000000000003,0.0003,100.0,3498.3933333333334
170,183.32,186.90434,1516.8651499999999,47.16,9060.04,1398.3,554.61,0.0,0.0003,100.0,3501.8333333333335
197,183.95,179.42455,1516.261711111111,47.23,9056.23,1392.57,554.06,0.0005,0.0,100.0,3498.6766666666663
104,151.54,172.0119,1517.5678666666668,47.21,9066.89,1394.03,554.19,-0.0016999999999999997,0.0005,100.0,3502.7099999999996
30,35.32,36.95236,1518.3615166666668,47.7,9047.94,1416.93,552.42,-0.0015,0.0005,100.0,3504.1900000000005
8,8.11,9.039079,1529.9560777777779,47.91,9159.69,1430.58,550.88,-0.002,0.0004,100.0,3546.06
74,72.07,69.744965,1519.9269222222222,47.58,9075.71,1408.57,553.35,0.0057,-0.0002999999999999999,100.0,3510.6199999999994
131,150.01,152.07336,1517.8015166666669,47.3,9060.91,1398.84,554.59,-0.0004,-0.0001,100.0,3502.35
76,73.12,97.68593,1520.9065111111113,47.36,9092.7,1406.34,554.64,0.0008,0.0001,100.0,3515.466666666667
80,78.21,73.22999,1518.836761111111,47.73,9067.7,1412.45,553.05,-0.0016,-0.0004,100.0,3509.2933333333335
205,175.82,189.83798,1516.8709777777779,47.25,9056.69,1397.95,553.71,0.0015,0.0004,100.0,3500.6300000000006
205,190.11,185.98483,1517.6813722222223,47.11,9063.02,1392.8,554.29,0.003,-0.0002999999999999999,100.0,3500.976666666667
37,42.58,31.27373,1520.0061833333336,47.68,9069.18,1416.17,552.42,-0.0009,-0.0001,100.0,3511.01
76,126.85,124.14203,1517.9148611111111,47.47,9061.54,1409.99,553.76,0.004699999999999999,-0.0004,100.0,3506.3333333333335
105,114.04,122.17263,1517.9994166666665,47.63,9061.47,1407.3,553.0,0.0044,0.0002,100.0,3505.466666666666
76,58.9,63.953796,1519.5575333333336,47.6,9072.52,1411.47,552.41,0.0007,-0.0002999999999999999,100.0,3510.53
115,139.69,151.70305,1516.6072611111113,47.43,9053.21,1402.14,553.44,-0.0008,-0.0002999999999999999,100.0,3500.9266666666663
200,150.63,156.43332,1516.736072222222,47.41,9049.97,1399.6,553.98,-0.0018,-0.0002,100.0,3498.9933333333333
124,153.38,147.91411,1518.9219722222224,47.25,9078.64,1394.74,554.88,-9.999999999999999e-05,-0.0005,100.0,3506.8766666666666
164,143.06,165.15948,1516.0559444444445,47.46,9041.69,1413.01,553.91,-0.0018,0.0001,100.0,3500.72
185,191.53,197.95638,1515.37385,47.29,9048.79,1393.95,553.48,-0.0018,0.0002,100.0,3496.6766666666676
225,132.41,124.05459,1516.7585444444444,47.62,9049.75,1408.0,552.7,-0.0036,-0.0002,100.0,3501.7900000000004
152,167.63,159.7985,1517.084383333333,47.47,9047.15,1408.33,553.4,0.0003,-0.0004,100.0,3500.983333333333
98,100.55,106.90397,1518.1405,47.64,9065.05,1409.7,553.01,-0.0019,-0.0002999999999999999,100.0,3507.463333333333
95,97.18,102.583275,1519.4712499999998,47.37,9080.43,1405.4,553.46,0.001,0.0,100.0,3511.066666666667
37,34.12,25.573206,1517.4360444444446,47.67,9042.92,1422.53,551.9,0.0043,0.0002,100.0,3504.3733333333334
252,178.42,178.08072,1517.6495277777776,47.38,9060.89,1398.13,554.61,-0.0009,0.0005,100.0,3502.133333333333
73,133.99,142.89891,1517.174272222222,47.35,9047.08,1401.75,552.88,-0.0033,-0.0004,100.0,3498.726666666667
113,95.22,105.84017,1518.2881555555552,47.49,9060.58,1415.89,552.72,0.0019,-0.0001,100.0,3507.986666666666
213,146.07,135.54294,1518.0903833333332,47.45,9068.64,1398.08,554.91,-0.004,-0.0004,100.0,3504.7233333333334
109,94.53,102.614006,1518.689461111111,47.6,9063.16,1415.71,552.32,0.0017,0.0002,100.0,3508.8233333333333
108,132.56,120.575806,1517.5413888888893,47.32,9051.61,1410.6,552.84,-0.0019,0.0003,100.0,3503.1766666666667
67,63.9,60.77659,1520.4252611111112,47.55,9083.56,1410.81,553.15,0.0011,0.0002,100.0,3513.973333333333
121,146.0,157.79138,1517.6084611111112,47.29,9062.22,1400.67,553.71,-0.0042,0.0005,100.0,3503.3933333333334
78,61.1,62.486958,1520.8041777777778,47.61,9088.23,1407.94,554.07,0.0005999999999999998,0.0003,100.0,3514.5933333333337
92,141.64,144.63853,1517.9150388888888,47.49,9057.72,1408.52,553.38,0.0017,0.0002,100.0,3504.5766666666664
15,37.2,31.74831,1518.5219388888886,47.92,9061.87,1419.01,552.85,-0.0042,0.0004,100.0,3509.6000000000004
29,24.66,20.82029,1518.7658777777776,47.83,9058.96,1419.54,552.05,-0.0012000000000000001,0.0,100.0,3508.7766666666666
152,137.06,126.57436,1518.3459333333333,47.44,9057.41,1409.04,554.03,0.0,-0.0001,100.0,3504.6300000000006
71,105.91,109.76579,1519.5167055555553,47.18,9077.44,1402.91,553.54,0.0034,0.0002,100.0,3509.1766666666667
57,158.54,149.58128,1516.4809444444443,47.34,9050.65,1406.83,553.09,-0.0016999999999999997,0.0001,100.0,3501.6066666666666
3,21.64,21.420322,1516.126322222222,47.8,9035.23,1426.44,550.62,0.0019,0.0001,100.0,3503.1566666666663
116,163.74,159.61868,1516.9741333333332,47.31,9048.73,1404.97,554.16,-0.0015,-0.0005,100.0,3500.336666666666
126,162.74,136.27759,1516.4140499999999,47.49,9045.96,1404.61,553.79,-0.0008,0.0,100.0,3499.353333333333
156,145.19,143.34712,1517.106,47.41,9055.67,1401.8,553.78,-0.0039,0.0003,100.0,3501.6266666666666
49,136.66,141.83745,1517.42015,47.54,9058.8,1405.66,553.44,-0.00030000000000000003,0.0003,100.0,3504.0
152,120.67,126.91742,1518.7046166666669,47.44,9074.08,1398.17,553.93,0.0012,-0.0002999999999999999,100.0,3506.5633333333335
54,158.78,140.44911,1516.8320111111111,47.4,9050.13,1408.88,553.24,-0.0034,-0.0002,100.0,3502.136666666666
183,88.49,93.752464,1516.9039,47.75,9049.69,1409.12,552.17,-0.0012000000000000001,0.0001,100.0,3502.186666666667
97,109.44,114.98271,1518.81595,47.69,9065.54,1410.02,553.52,0.0034,0.0,100.0,3507.7500000000005
66,147.1,129.50752,1517.609766666667,47.32,9058.2,1407.42,553.86,0.0053,0.0002,100.0,3504.3133333333335
115,136.09,135.41618,1518.089088888889,47.35,9059.34,1402.4,554.18,0.0002,-0.0004,100.0,3503.03
9,10.73,11.287618,1527.7941444444443,47.92,9139.28,1428.42,552.11,0.0014,0.0001,100.0,3538.5400000000004
53,55.14,53.247803,1521.8425055555556,47.61,9092.77,1409.36,553.9,-0.0026,-0.0002,100.0,3516.5800000000004
118,173.2,162.6979,1517.1163555555554,47.41,9053.81,1399.29,554.22,-0.0012000000000000001,-0.0002,100.0,3500.1699999999996
64,67.39,71.39029,1520.6976944444446,47.52,9083.98,1406.17,553.12,-0.00030000000000000003,-0.0002,100.0,3512.556666666667
123,130.53,122.288414,1517.9448000000002,47.6,9055.65,1401.88,553.07,0.004699999999999999,-0.0001,100.0,3501.7099999999996
70,91.43,107.13302,1518.3849555555555,47.55,9061.42,1409.86,553.45,0.0029000000000000002,-0.0002999999999999999,100.0,3506.2766666666666
133,154.67,149.56322,1515.8883777777776,47.62,9038.3,1403.1,553.48,-0.0019,-0.0002999999999999999,100.0,3496.34
127,183.26,174.83362,1517.659361111111,47.37,9064.74,1399.08,554.77,-0.0012000000000000001,-0.0002999999999999999,100.0,3503.73
92,115.86,126.73165,1517.3481666666669,47.64,9054.82,1405.56,553.05,-0.0016,-0.0001,100.0,3502.6733333333327
102,155.17,154.56715,1517.4192666666668,47.55,9060.12,1404.81,553.96,0.001,0.0,100.0,3504.16
172,152.14,159.07542,1517.2777722222222,47.26,9051.91,1405.76,554.29,-0.0018,-0.0002999999999999999,100.0,3501.6433333333334
50,82.1,87.06092,1518.93795,47.78,9065.47,1413.29,553.15,-0.0012000000000000001,-0.0001,100.0,3508.8466666666664
148,152.06,141.22443,1518.6698999999999,47.31,9069.61,1402.45,554.38,0.0007,-0.0004,100.0,3506.456666666667
170,128.91,126.25891,1518.2812444444444,47.39,9068.35,1408.11,553.66,-0.0019,-0.0002999999999999999,100.0,3507.9500000000003
136,142.44,124.67406,1516.631477777778,47.52,9042.23,1410.09,552.71,9.999999999999999e-05,0.0004,100.0,3499.9466666666667
12,3.33,7.5820146,1523.720761111111,48.19,9099.46,1430.37,551.02,-0.0015,0.0003,100.0,3526.006666666666
58,63.04,50.7653,1517.6324611111113,47.79,9054.69,1413.11,552.13,0.0008,-0.0004,100.0,3505.196666666667
31,30.63,33.295395,1525.8677722222224,47.51,9129.03,1407.05,553.68,-0.0004,-0.0002,100.0,3527.8633333333332
188,198.15,194.15839,1516.1820944444448,47.3,9049.47,1397.64,554.21,0.0028,0.0002,100.0,3498.136666666666
75,68.32,78.120346,1517.7683277777776,47.7,9054.4,1413.35,552.46,0.0011,0.0005,100.0,3505.15
157,177.12,194.45633,1518.685422222222,47.13,9071.34,1403.72,554.81,0.0019,-0.0002999999999999999,100.0,3507.396666666666
150,166.83,159.08702,1517.7907055555554,47.06,9061.71,1399.76,554.37,-0.0027,0.0003,100.0,3502.843333333333
189,153.6,148.86073,1518.5357055555553,47.31,9070.85,1400.42,555.08,-0.0034,-0.0002999999999999999,100.0,3506.193333333333
219,130.17,130.90616,1516.2132277777775,47.68,9038.51,1408.47,553.4,0.0053,-0.0005,100.0,3498.22
76,77.49,63.091595,1518.2664166666668,47.65,9060.45,1414.49,552.34,-0.0004,-0.0002999999999999999,100.0,3507.53
62,42.64,35.777702,1521.4973388888886,47.79,9089.63,1407.89,552.7,-0.0013,-0.0005,100.0,3515.103333333333
48,57.13,44.006306,1517.6056444444446,47.77,9054.26,1415.28,552.28,0.0034,-0.0002999999999999999,100.0,3505.7700000000004
34,80.64,68.68717,1518.9009777777778,47.52,9061.16,1415.53,552.89,0.0005,-0.0006,100.0,3508.07
106,165.3,174.66759,1517.3595777777778,47.27,9058.85,1402.17,554.68,0.0007,0.0003,100.0,3502.763333333334
114,108.99,105.339554,1516.3138777777776,47.79,9038.39,1414.96,553.34,0.002,-0.0001,100.0,3500.3799999999997
74,146.06,145.2901,1516.5760277777779,47.59,9042.67,1415.19,553.01,-0.001,0.0004,100.0,3501.816666666667
123,131.95,136.40958,1516.0376222222221,47.76,9047.66,1409.31,553.44,-0.0006,0.0,100.0,3501.5766666666664
216,146.1,165.80214,1515.721138888889,47.46,9045.45,1400.05,553.19,-0.0042,0.0,100.0,3497.653333333333
55,101.33,112.46702,1518.3477833333334,47.65,9055.06,1414.18,553.59,0.0014,0.0005,100.0,3505.6299999999997
58,72.86,65.83544,1519.8302666666668,47.65,9076.12,1417.13,553.98,-0.0036,-0.0002,100.0,3513.633333333333
74,171.69,167.89343,1517.266638888889,47.41,9059.07,1403.35,553.79,-0.0011,0.0005,100.0,3503.2766666666666
48,108.34,98.29776,1517.9023722222223,47.6,9058.21,1409.99,553.08,-0.0016999999999999997,0.0001,100.0,3505.2666666666664
16,30.15,23.576206,1520.441188888889,47.83,9071.95,1419.0,552.45,0.0025,0.0004,100.0,3512.9266666666667
91,98.13,96.99579,1519.4153722222225,47.43,9079.42,1400.74,554.33,-0.0041,0.0002,100.0,3509.1966666666667
348,143.58,123.99527,1517.4330555555557,47.18,9055.95,1402.76,553.88,0.0022000000000000006,0.0003,100.0,3501.9633333333336
168,149.38,153.22687,1518.0457833333335,47.32,9064.4,1401.11,554.17,0.0002,-0.0005,100.0,3504.2766666666666
159,140.41,136.84018,1517.1103888888888,47.65,9047.99,1408.66,553.71,-0.0013,0.0002,100.0,3501.433333333333
239,152.04,150.93195,1516.5421055555555,47.44,9052.15,1401.82,553.66,0.0021,0.0005,100.0,3500.47
74,128.75,125.38863,1517.6456,47.51,9055.09,1411.09,552.75,0.0031,0.0003,100.0,3504.5633333333335
22,31.25,26.89196,1517.4737166666664,47.97,9039.51,1423.65,553.18,0.0064,0.0006,100.0,3503.7099999999996
59,84.73,90.974045,1518.828488888889,47.78,9068.83,1411.66,553.23,-0.0018,-0.0005,100.0,3509.4233333333336
107,174.24,156.86307,1518.380122222222,47.26,9059.15,1409.2,554.66,-0.0056,-0.0001,100.0,3505.2033333333334
180,138.04,132.67525,1517.2145055555557,47.57,9051.55,1410.88,552.94,-0.0034,0.0003,100.0,3503.3333333333335
132,108.59,106.661064,1517.7757444444442,47.62,9061.32,1407.65,552.67,0.0,-0.0002,100.0,3505.53
126,139.8,123.13363,1517.3326555555554,47.63,9053.52,1408.98,552.88,-0.0026,0.0001,100.0,3503.3766666666666
40,103.89,100.02282,1518.3668,47.68,9061.57,1414.88,553.31,-0.0021,0.0,100.0,3508.0433333333335
203,188.56,182.19371,1516.4890611111114,47.33,9051.37,1400.4,553.94,0.0015,-0.0002,100.0,3499.7000000000003
115,124.74,126.002106,1518.743361111111,47.34,9070.58,1404.53,554.34,-0.00030000000000000003,0.0,100.0,3507.4833333333336
132,151.25,132.86443,1518.9555444444447,47.35,9074.76,1403.82,554.01,-0.0044,-0.0002,100.0,3508.6433333333334
191,178.94,189.47247,1516.9820777777777,47.16,9056.07,1406.45,554.47,0.0011,0.0004,100.0,3503.226666666667
124,140.08,134.37758,1518.8946833333334,47.14,9071.82,1402.46,553.83,-0.0016,-0.0004,100.0,3507.1399999999994
105,111.52,113.001915,1517.233338888889,47.73,9054.91,1408.53,553.16,-0.0023,0.0004,100.0,3503.7233333333334
175,113.52,125.88788,1517.8665777777778,47.46,9057.34,1406.66,553.2,-0.0007,0.0002,100.0,3503.8199999999997
214,155.71,138.68204,1517.874561111111,47.53,9056.49,1399.72,553.67,-0.0012000000000000001,-0.0002999999999999999,100.0,3501.2466666666664
56,85.48,96.114746,1520.868322222222,47.56,9079.55,1408.04,554.28,-0.0009,0.0001,100.0,3511.7166666666667
74,139.23,148.34836,1517.0925444444445,47.32,9059.57,1401.69,553.65,0.0005,0.0,100.0,3502.86
96,141.14,144.55595,1517.50595,47.35,9061.73,1401.03,553.46,0.0054,0.0,100.0,3503.3700000000003
134,139.99,142.02599,1517.9838944444446,47.51,9060.41,1403.61,553.24,0.0022000000000000006,0.0002,100.0,3503.8433333333337
104,110.47,110.02082,1517.6199666666666,47.57,9054.11,1410.62,553.02,-0.0055,0.0,100.0,3504.1
21,36.08,40.68374,1518.6746833333334,47.79,9057.65,1419.15,552.44,0.0024,0.0003,100.0,3508.1966666666667
145,179.89,154.3555,1517.1612444444445,47.44,9051.79,1405.48,554.07,0.0012,0.0001,100.0,3501.57
134,117.95,114.96155,1518.231222222222,47.47,9049.98,1419.34,553.19,0.0043,-0.0002999999999999999,100.0,3505.5966666666664
208,179.22,178.99101,1517.0511499999998,47.34,9061.06,1401.48,554.41,-9.999999999999999e-05,-0.0004,100.0,3503.293333333333
2,6.79,4.479527,1530.7302111111112,48.09,9172.47,1420.47,551.96,-0.0018,0.0,100.0,3547.0099999999998
114,152.39,143.29594,1518.6214277777776,47.29,9062.25,1405.01,553.94,0.0018,-0.0004,100.0,3504.8500000000004
23,20.86,18.10087,1521.2621888888889,48.03,9089.03,1415.87,552.07,0.004699999999999999,-0.0004,100.0,3517.643333333334
110,102.95,96.570984,1517.8085166666667,47.47,9054.01,1415.18,553.17,-0.0007,0.0001,100.0,3505.5533333333333
22,23.59,18.479702,1516.3439666666668,47.9,9035.26,1419.79,551.87,-0.0036,-0.0002,100.0,3500.983333333333
62,52.0,46.684196,1517.1085833333336,47.71,9041.54,1420.53,552.89,0.0003,0.0001,100.0,3503.26
171,196.6,186.96019,1517.3548111111113,47.23,9058.66,1399.5,555.67,0.0028,0.0001,100.0,3501.7966666666666
113,133.22,128.36586,1518.1122666666668,47.47,9064.03,1402.2,553.2,-0.004,-0.0002999999999999999,100.0,3504.566666666667
119,117.9,128.92903,1518.5037000000002,47.5,9060.14,1412.45,553.3,0.0,-0.0001,100.0,3506.6966666666667
132,139.04,148.18121,1517.8898833333333,47.37,9060.19,1408.07,554.02,-0.0006,-0.0002,100.0,3505.2100000000005
84,113.41,115.9441,1518.5074999999997,47.56,9067.65,1406.53,553.71,-0.0002,-0.0004,100.0,3507.2466666666664
177,133.12,128.37572,1518.0806944444446,47.43,9067.6,1401.98,553.96,-0.0009,0.0004,100.0,3505.67
59,48.49,41.894516,1518.7473222222222,47.74,9067.61,1415.96,552.52,-0.0033,0.0004,100.0,3510.4366666666665
0,5.05,5.163545,1518.6334222222222,48.08,9050.4,1434.94,551.1,0.0002,-0.0001,100.0,3511.14
85,59.51,56.16499,1519.8125666666667,47.56,9086.88,1403.29,552.5,0.0004,-0.0002,100.0,3512.576666666666
52,49.18,58.715122,1517.5102166666666,47.58,9052.47,1417.37,552.96,0.0005,-0.0001,100.0,3505.806666666667
33,27.81,22.28273,1521.0911555555554,47.84,9074.9,1430.07,551.43,0.0002,0.0001,100.0,3517.603333333333
105,162.56,143.54099,1517.1134388888888,47.52,9053.78,1403.9,553.48,-0.0029,0.0006,100.0,3501.7333333333336
67,92.75,86.99958,1519.3645888888889,47.54,9068.44,1406.68,552.92,-0.0036,-0.0002,100.0,3507.5533333333337
135,152.17,144.93132,1516.8355611111112,47.37,9052.58,1405.2,553.07,-0.0002,0.0001,100.0,3501.716666666667
110,147.8,142.21962,1516.6036777777779,47.42,9051.42,1412.78,553.55,-0.0023,0.0003,100.0,3503.8733333333334
111,118.49,122.58125,1518.8820055555557,47.34,9069.72,1404.6,554.19,0.0034,0.0002,100.0,3507.22
2,5.49,6.40962,1523.0289888888888,48.09,9096.97,1426.86,551.5,0.0004,0.0003,100.0,3523.9733333333334
165,178.84,167.22739,1517.0735944444446,47.25,9057.91,1393.56,554.06,0.0015,-0.0004,100.0,3499.5733333333333
48,42.41,46.92266,1516.3879,47.73,9040.01,1416.51,551.64,9.999999999999999e-05,0.0004,100.0,3501.4166666666665
85,176.21,174.50182,1516.6595277777776,47.26,9057.43,1396.85,554.65,0.0014,-0.0002999999999999999,100.0,3500.513333333334
198,125.61,125.095726,1517.112538888889,47.5,9053.77,1406.68,552.85,0.0002,0.0,100.0,3502.65
79,165.79,147.82053,1518.2353888888888,47.29,9070.63,1404.63,554.34,0.0005999999999999998,-0.0002,100.0,3507.5166666666664
225,205.98,178.76512,1516.709366666667,47.21,9055.05,1402.92,554.09,0.0037,-0.0001,100.0,3501.726666666666
128,143.86,133.58849,1517.8715277777778,47.54,9057.31,1406.8,553.53,-0.00030000000000000003,0.0003,100.0,3503.883333333333
60,90.76,89.9683,1519.2934000000002,47.65,9069.79,1402.84,553.92,-0.0023,-0.0001,100.0,3506.76
133,181.89,174.27032,1517.3023,47.22,9068.06,1392.33,554.23,-0.0029,-0.0002999999999999999,100.0,3502.5366666666664
176,180.22,177.79242,1515.8041333333333,47.31,9041.95,1405.51,554.13,0.0004,-0.0002,100.0,3498.2566666666667
137,183.78,185.48808,1516.5571833333336,47.11,9055.67,1395.63,554.45,0.0015,0.0005,100.0,3499.47
132,137.9,113.49151,1516.5987277777776,47.72,9043.9,1411.53,552.86,0.0013,0.0002,100.0,3501.0499999999997
121,106.04,117.7112,1518.02145,47.54,9063.84,1407.37,553.42,-0.0006,0.0003,100.0,3506.25
67,58.5,67.30493,1520.9332444444444,47.57,9086.64,1415.48,553.27,0.0004,0.0,100.0,3516.563333333333
199,131.58,120.30608,1517.5225777777782,47.65,9053.19,1407.4,552.65,9.999999999999999e-05,0.0003,100.0,3502.7466666666664
140,131.32,118.51474,1517.5300722222225,47.48,9065.32,1399.52,552.81,0.0054,-0.0001,100.0,3504.1066666666666
196,153.26,156.58754,1516.020083333333,47.62,9042.25,1408.81,553.31,0.0002,-0.0001,100.0,3499.56
65,68.7,68.0983,1521.2429388888888,47.3,9086.61,1413.37,553.74,-0.0039,0.0003,100.0,3515.7599999999998
109,119.68,103.8281,1517.842216666667,47.61,9058.39,1414.15,553.53,-0.001,0.0002,100.0,3506.7166666666667
49,49.18,43.20598,1520.6403055555556,47.81,9078.42,1414.22,552.57,9.999999999999999e-05,-0.0005,100.0,3513.483333333333
192,187.98,187.71481,1516.0270611111112,47.06,9048.27,1402.79,553.99,-0.0022,0.0002,100.0,3499.3733333333334
239,170.41,159.1524,1518.086461111111,47.22,9068.68,1395.92,554.26,-0.0028,0.0004,100.0,3503.94
143,135.02,128.27972,1518.0818444444444,47.36,9057.13,1410.18,553.74,0.0005,0.0001,100.0,3504.89
123,137.91,153.71014,1517.6501666666668,47.35,9057.34,1407.75,553.91,-0.002,0.0001,100.0,3504.146666666667
66,59.22,55.49251,1520.2570777777778,47.6,9084.62,1416.4,553.63,-0.0002,0.0001,100.0,3516.206666666667
96,138.18,134.6421,1517.572233333333,47.51,9062.05,1405.43,553.59,0.0008,0.0003,100.0,3504.9966666666664
119,175.29,177.6254,1516.362783333333,47.29,9049.64,1397.93,553.88,-0.0012000000000000001,-0.0002,100.0,3498.286666666667
209,186.04,183.48904,1516.5990166666666,47.08,9050.7,1400.96,554.94,-9.999999999999999e-05,0.0002,100.0,3499.58
68,65.85,65.32165,1519.6963333333333,47.71,9074.41,1412.91,553.28,0.0029000000000000002,0.0001,100.0,3511.6766666666663
45,102.12,105.15468,1518.9410166666667,47.54,9066.38,1406.77,553.38,-0.0007,0.0002,100.0,3506.896666666667
57,88.18,95.13771,1518.1768222222222,47.75,9070.38,1404.07,553.15,-0.0033,-0.0004,100.0,3507.3999999999996
123,175.43,182.72252,1517.1008444444444,47.2,9057.57,1396.87,554.62,0.0005999999999999998,-0.0004,100.0,3500.5466666666666
